i	token	is_section_start	gold	pred
74816	Eilftes	1		
74817	Kapitel	0		
74818	Der	0		
74819	Erzählende	0	(mention_id=9667|references=(entity=(entity_id=entity_0377|fullname=Begleiter des Lords|gender=m)))	(mention_id=9754|references=(entity=(entity_id=8|fullname=der Begleiter|gender=m)))
74820	machte	0		
74821	eine	0		
74822	Pause	0		
74823	oder	0		
74824	hatte	0		
74825	vielmehr	0		
74826	schon	0		
74827	geendigt	0		
74828	,	0		
74829	als	0		
74830	er	0	(mention_id=9668|references=(entity=(entity_id=entity_0377|fullname=Begleiter des Lords|gender=m)))	(mention_id=9755|references=(entity=(entity_id=8|fullname=der Begleiter|gender=m)))
74831	bemerken	0		
74832	mußte	0		
74833	,	0		
74834	daß	0		
74835	Charlotte	0	(mention_id=9669|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=9756|references=(entity=(entity_id=1|fullname=Charlotte|gender=f)))
74836	höchst	0		
74837	bewegt	0		
74838	sei	0		
74839	;	0		
74840	ja	0		
74841	sie	0	(mention_id=9670|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=9757|references=(entity=(entity_id=1|fullname=Charlotte|gender=f)))
74842	stand	0		
74843	auf	0		
74844	und	0		
74845	verließ	0		
74846	mit	0		
74847	einer	0		
74848	stummen	0		
74849	Entschuldigung	0		
74850	das	0		
74851	Zimmer	0		
74852	;	0		
74853	denn	0		
74854	die	0		
74855	Geschichte	0		
74856	war	0		
74857	ihr	0	(mention_id=9671|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=9758|references=(entity=(entity_id=1|fullname=Charlotte|gender=f)))
74858	bekannt	0		
74859	.	0		
74860	Diese	0		
74861	Begebenheit	0		
74862	hatte	0		
74863	sich	0		
74864	mit	0		
74865	dem	0		
74866	Hauptmann	0	(mention_id=9672|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))	(mention_id=9759|references=(entity=(entity_id=2|fullname=Hauptmann|gender=m)))
74867	und	0		
74868	einer	0		
74869	Nachbarin	0	(mention_id=9673|references=(entity=(entity_id=entity_0411|fullname=Nachbarin des Hauptmanns|gender=f|possible_identity_with=entity_0373)))	(mention_id=9760|references=(entity=(entity_id=13|fullname=die Nachbarin|gender=f)))
74870	wirklich	0		
74871	zugetragen	0		
74872	,	0		
74873	zwar	0		
74874	nicht	0		
74875	ganz	0		
74876	wie	0		
74877	sie	0		
74878	der	0		
74879	Engländer	0	(mention_id=9674|references=(entity=(entity_id=entity_0377|fullname=Begleiter des Lords|gender=m)))	(mention_id=9761|references=(entity=(entity_id=9|fullname=der Lord|gender=m)))
74880	erzählte	0		
74881	,	0		
74882	doch	0		
74883	war	0		
74884	sie	0		
74885	in	0		
74886	den	0		
74887	Hauptzügen	0		
74888	nicht	0		
74889	entstellt	0		
74890	,	0		
74891	nur	0		
74892	im	0		
74893	einzelnen	0		
74894	mehr	0		
74895	ausgebildet	0		
74896	und	0		
74897	ausgeschmückt	0		
74898	,	0		
74899	wie	0		
74900	es	0		
74901	dergleichen	0		
74902	Geschichten	0		
74903	zu	0		
74904	gehen	0		
74905	pflegt	0		
74906	,	0		
74907	wenn	0		
74908	sie	0		
74909	erst	0		
74910	durch	0		
74911	den	0		
74912	Mund	0		
74913	der	0		
74914	Menge	0	(mention_id=9675|references=(entity=(entity_id=generic_1036|fullname=Menge allgemein|gender=u|specialcase_entity=generic)))	(mention_id=9762|references=(entity=(entity_id=12|fullname=die Menge|gender=u|specialcase_entity=group)))
74915	und	0		
74916	sodann	0		
74917	durch	0		
74918	die	0		
74919	Phantasie	0		
74920	eines	0		
74921	geist-und	0		
74922	geschmackreichen	0		
74923	Erzählers	0	(mention_id=9676|references=(entity=(entity_id=generic_1037|fullname=geistreicher Erzähler|gender=u|specialcase_entity=generic)))	(mention_id=9763|references=(entity=(entity_id=generic_0001|fullname=ein Erzähler im Allgemeinen|gender=u|specialcase_entity=generic)))
74924	durchgehen	0		
74925	.	0		
74926	Es	0		
74927	bleibt	0		
74928	zuletzt	0		
74929	meist	0		
74930	alles	0		
74931	und	0		
74932	nichts	0		
74933	,	0		
74934	wie	0		
74935	es	0		
74936	war	0		
74937	.	0		
74938	Ottilie	0	(mention_id=9677|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=9764|references=(entity=(entity_id=5|fullname=Ottilie|gender=f)))
74939	folgte	0		
74940	Charlotten	0	(mention_id=9678|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=9765|references=(entity=(entity_id=1|fullname=Charlotte|gender=f)))
74941	,	0		
74942	wie	0		
74943	es	0		
74944	die	0		
74945	beiden	0		
74946	Fremden	0	(mention_id=9679|references=(entity=(entity_id=entity_0375|fullname=Lord|gender=m)),(entity=(entity_id=entity_0377|fullname=Begleiter des Lords|gender=m)))	(mention_id=9766|references=(entity=(entity_id=9|fullname=der Lord|gender=m)),(entity=(entity_id=8|fullname=der Begleiter|gender=m)))
74947	selbst	0		
74948	verlangten	0		
74949	,	0		
74950	und	0		
74951	nun	0		
74952	kam	0		
74953	der	0		
74954	Lord	0	(mention_id=9680|references=(entity=(entity_id=entity_0375|fullname=Lord|gender=m)))	(mention_id=9767|references=(entity=(entity_id=9|fullname=der Lord|gender=m)))
74955	an	0		
74956	die	0		
74957	Reihe	0		
74958	zu	0		
74959	bemerken	0		
74960	,	0		
74961	daß	0		
74962	vielleicht	0		
74963	abermals	0		
74964	ein	0		
74965	Fehler	0		
74966	begangen	0		
74967	,	0		
74968	etwas	0		
74969	dem	0		
74970	Hause	0		
74971	Bekanntes	0		
74972	oder	0		
74973	gar	0		
74974	Verwandtes	0		
74975	erzählt	0		
74976	worden	0		
74977	.	0		
74978	»	0		
74979	Wir	0	(mention_id=9681|references=(entity=(entity_id=entity_0375|fullname=Lord|gender=m)),(entity=(entity_id=entity_0377|fullname=Begleiter des Lords|gender=m)))	(mention_id=9768|references=(entity=(entity_id=9|fullname=der Lord|gender=m)),(entity=(entity_id=8|fullname=der Begleiter|gender=m)))
74980	müssen	0		
74981	uns	0	(mention_id=9682|references=(entity=(entity_id=entity_0375|fullname=Lord|gender=m)),(entity=(entity_id=entity_0377|fullname=Begleiter des Lords|gender=m)))	(mention_id=9769|references=(entity=(entity_id=9|fullname=der Lord|gender=m)),(entity=(entity_id=8|fullname=der Begleiter|gender=m)))
74982	hüten	0		
74983	,	0		
74984	«	0		
74985	fuhr	0		
74986	er	0	(mention_id=9683|references=(entity=(entity_id=entity_0375|fullname=Lord|gender=m)))	(mention_id=9770|references=(entity=(entity_id=9|fullname=der Lord|gender=m)))
74987	fort	0		
74988	,	0		
74989	»	0		
74990	daß	0		
74991	wir	0	(mention_id=9684|references=(entity=(entity_id=entity_0375|fullname=Lord|gender=m)),(entity=(entity_id=entity_0377|fullname=Begleiter des Lords|gender=m)))	(mention_id=9771|references=(entity=(entity_id=9|fullname=der Lord|gender=m)),(entity=(entity_id=8|fullname=der Begleiter|gender=m)))
74992	nicht	0		
74993	noch	0		
74994	mehr	0		
74995	Übles	0		
74996	stiften	0		
74997	.	0		
74998	Für	0		
74999	das	0		
75000	viele	0		
75001	Gute	0		
75002	und	0		
75003	Angenehme	0		
75004	,	0		
75005	das	0		
75006	wir	0	(mention_id=9685|references=(entity=(entity_id=entity_0375|fullname=Lord|gender=m)),(entity=(entity_id=entity_0377|fullname=Begleiter des Lords|gender=m)))	(mention_id=9772|references=(entity=(entity_id=9|fullname=der Lord|gender=m)),(entity=(entity_id=8|fullname=der Begleiter|gender=m)))
75007	hier	0		
75008	genossen	0		
75009	,	0		
75010	scheinen	0		
75011	wir	0	(mention_id=9686|references=(entity=(entity_id=entity_0375|fullname=Lord|gender=m)),(entity=(entity_id=entity_0377|fullname=Begleiter des Lords|gender=m)))	(mention_id=9773|references=(entity=(entity_id=9|fullname=der Lord|gender=m)),(entity=(entity_id=8|fullname=der Begleiter|gender=m)))
75012	den	0		
75013	Bewohnerinnen	0	(mention_id=9687|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=9774|references=(entity=(entity_id=1|fullname=Charlotte|gender=f)),(entity=(entity_id=5|fullname=Ottilie|gender=f)))
75014	wenig	0		
75015	Glück	0		
75016	zu	0		
75017	bringen	0		
75018	;	0		
75019	wir	0	(mention_id=9688|references=(entity=(entity_id=entity_0375|fullname=Lord|gender=m)),(entity=(entity_id=entity_0377|fullname=Begleiter des Lords|gender=m)))	(mention_id=9775|references=(entity=(entity_id=9|fullname=der Lord|gender=m)),(entity=(entity_id=8|fullname=der Begleiter|gender=m)))
75020	wollen	0		
75021	uns	0	(mention_id=9689|references=(entity=(entity_id=entity_0375|fullname=Lord|gender=m)),(entity=(entity_id=entity_0377|fullname=Begleiter des Lords|gender=m)))	(mention_id=9776|references=(entity=(entity_id=9|fullname=der Lord|gender=m)),(entity=(entity_id=8|fullname=der Begleiter|gender=m)))
75022	auf	0		
75023	eine	0		
75024	schickliche	0		
75025	Weise	0		
75026	zu	0		
75027	empfehlen	0		
75028	suchen	0		
75029	.	0		
75030	«	0		
75031	»	0		
75032	Ich	0	(mention_id=9690|references=(entity=(entity_id=entity_0377|fullname=Begleiter des Lords|gender=m)))	(mention_id=9777|references=(entity=(entity_id=8|fullname=der Begleiter|gender=m)))
75033	muß	0		
75034	gestehen	0		
75035	,	0		
75036	«	0		
75037	versetzte	0		
75038	der	0		
75039	Begleiter	0	(mention_id=9691|references=(entity=(entity_id=entity_0377|fullname=Begleiter des Lords|gender=m)))	(mention_id=9778|references=(entity=(entity_id=8|fullname=der Begleiter|gender=m)))
75040	,	0		
75041	»	0		
75042	daß	0		
75043	mich	0	(mention_id=9692|references=(entity=(entity_id=entity_0377|fullname=Begleiter des Lords|gender=m)))	(mention_id=9779|references=(entity=(entity_id=8|fullname=der Begleiter|gender=m)))
75044	hier	0		
75045	noch	0		
75046	etwas	0		
75047	anderes	0		
75048	festhält	0		
75049	,	0		
75050	ohne	0		
75051	dessen	0		
75052	Aufklärung	0		
75053	und	0		
75054	nähere	0		
75055	Kenntnis	0		
75056	ich	0	(mention_id=9693|references=(entity=(entity_id=entity_0377|fullname=Begleiter des Lords|gender=m)))	(mention_id=9780|references=(entity=(entity_id=8|fullname=der Begleiter|gender=m)))
75057	dieses	0		
75058	Haus	0		
75059	nicht	0		
75060	gern	0		
75061	verlassen	0		
75062	möchte	0		
75063	.	0		
75064	Sie	0	(mention_id=9694|references=(entity=(entity_id=entity_0375|fullname=Lord|gender=m)))	(mention_id=9781|references=(entity=(entity_id=9|fullname=der Lord|gender=m)))
75065	waren	0		
75066	gestern	0		
75067	,	0		
75068	Mylord	0	(mention_id=9695|references=(entity=(entity_id=entity_0375|fullname=Lord|gender=m)))	(mention_id=9782|references=(entity=(entity_id=9|fullname=der Lord|gender=m)))
75069	,	0		
75070	als	0		
75071	wir	0	(mention_id=9696|references=(entity=(entity_id=entity_0375|fullname=Lord|gender=m)),(entity=(entity_id=entity_0377|fullname=Begleiter des Lords|gender=m)))	(mention_id=9783|references=(entity=(entity_id=9|fullname=der Lord|gender=m)),(entity=(entity_id=8|fullname=der Begleiter|gender=m)))
75072	mit	0		
75073	der	0		
75074	tragbaren	0		
75075	dunklen	0		
75076	Kammer	0		
75077	durch	0		
75078	den	0		
75079	Park	0		
75080	zogen	0		
75081	,	0		
75082	viel	0		
75083	zu	0		
75084	beschäftigt	0		
75085	,	0		
75086	sich	0	(mention_id=9697|references=(entity=(entity_id=entity_0375|fullname=Lord|gender=m)))	(mention_id=9784|references=(entity=(entity_id=9|fullname=der Lord|gender=m)))
75087	einen	0		
75088	wahrhaft	0		
75089	malerischen	0		
75090	Standpunkt	0		
75091	auszuwählen	0		
75092	,	0		
75093	als	0		
75094	daß	0		
75095	Sie	0	(mention_id=9698|references=(entity=(entity_id=entity_0375|fullname=Lord|gender=m)))	(mention_id=9785|references=(entity=(entity_id=9|fullname=der Lord|gender=m)))
75096	hätten	0		
75097	bemerken	0		
75098	sollen	0		
75099	,	0		
75100	was	0		
75101	nebenher	0		
75102	vorging	0		
75103	.	0		
75104	Sie	0	(mention_id=9699|references=(entity=(entity_id=entity_0375|fullname=Lord|gender=m)))	(mention_id=9786|references=(entity=(entity_id=9|fullname=der Lord|gender=m)))
75105	lenkten	0		
75106	vom	0		
75107	Hauptwege	0		
75108	ab	0		
75109	,	0		
75110	um	0		
75111	zu	0		
75112	einem	0		
75113	wenig	0		
75114	besuchten	0		
75115	Platze	0		
75116	am	0		
75117	See	0		
75118	zu	0		
75119	gelangen	0		
75120	,	0		
75121	der	0		
75122	Ihnen	0	(mention_id=9700|references=(entity=(entity_id=entity_0375|fullname=Lord|gender=m)))	(mention_id=9787|references=(entity=(entity_id=9|fullname=der Lord|gender=m)))
75123	ein	0		
75124	reizendes	0		
75125	Gegenüber	0		(mention_id=9788|references=(entity=(entity_id=generic_0002|fullname=die Landschaft am See|gender=u|specialcase_entity=generic)))
75126	anbot	0		
75127	.	0		
75128	Ottilie	0	(mention_id=9701|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=9789|references=(entity=(entity_id=5|fullname=Ottilie|gender=f)))
75129	,	0		
75130	die	0	(mention_id=9702|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=9790|references=(entity=(entity_id=5|fullname=Ottilie|gender=f)))
75131	uns	0	(mention_id=9703|references=(entity=(entity_id=entity_0375|fullname=Lord|gender=m)),(entity=(entity_id=entity_0377|fullname=Begleiter des Lords|gender=m)))	(mention_id=9791|references=(entity=(entity_id=9|fullname=der Lord|gender=m)),(entity=(entity_id=8|fullname=der Begleiter|gender=m)))
75132	begleitete	0		
75133	,	0		
75134	stand	0		
75135	an	0		
75136	zu	0		
75137	folgen	0		
75138	und	0		
75139	bat	0		
75140	,	0		
75141	sich	0	(mention_id=9704|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=9792|references=(entity=(entity_id=5|fullname=Ottilie|gender=f)))
75142	auf	0		
75143	dem	0		
75144	Kahne	0		
75145	dorthin	0		
75146	begeben	0		
75147	zu	0		
75148	dürfen	0		
75149	.	0		
