i	token	is_section_start	gold	pred
87646	Siebzehntes	1		
87647	Kapitel	0		
87648	Wie	0		
87649	höchst	0		
87650	überrascht	0		
87651	war	0		
87652	Charlotte	0	(mention_id=11649|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=11719|references=(entity=(entity_id=1|fullname=Charlotte|gender=f)))
87653	,	0		
87654	als	0		
87655	sie	0	(mention_id=11650|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=11720|references=(entity=(entity_id=1|fullname=Charlotte|gender=f)))
87656	Ottilien	0	(mention_id=11651|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=11721|references=(entity=(entity_id=8|fullname=Ottilie|gender=f)))
87657	vorfahren	0		
87658	und	0		
87659	Eduarden	0	(mention_id=11652|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=11722|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
87660	zu	0		
87661	Pferde	0		
87662	sogleich	0		
87663	in	0		
87664	den	0		
87665	Schloßhof	0		
87666	hereinsprengen	0		
87667	sah	0		
87668	!	0		
87669	Sie	0	(mention_id=11653|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=11723|references=(entity=(entity_id=1|fullname=Charlotte|gender=f)))
87670	eilte	0		
87671	bis	0		
87672	zur	0		
87673	Türschwelle	0		
87674	.	0		
87675	Ottilie	0	(mention_id=11654|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=11724|references=(entity=(entity_id=8|fullname=Ottilie|gender=f)))
87676	steigt	0		
87677	aus	0		
87678	und	0		
87679	nähert	0		
87680	sich	0	(mention_id=11655|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=11725|references=(entity=(entity_id=8|fullname=Ottilie|gender=f)))
87681	mit	0		
87682	Eduarden	0	(mention_id=11656|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=11726|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
87683	.	0		
87684	Mit	0		
87685	Eifer	0		
87686	und	0		
87687	Gewalt	0		
87688	faßt	0		
87689	sie	0	(mention_id=11657|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=11727|references=(entity=(entity_id=8|fullname=Ottilie|gender=f)))
87690	die	0		
87691	Hände	0		
87692	beider	0		
87693	Ehegatten	0	(mention_id=11658|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=11728|references=(entity=(entity_id=1|fullname=Charlotte|gender=f)),(entity=(entity_id=2|fullname=Eduard|gender=m)))
87694	,	0		
87695	drückt	0		
87696	sie	0		(mention_id=11729|references=(entity=(entity_id=1|fullname=Charlotte|gender=f)),(entity=(entity_id=2|fullname=Eduard|gender=m)))
87697	zusammen	0		
87698	und	0		
87699	eilt	0		
87700	auf	0		
87701	ihr	0	(mention_id=11659|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=11730|references=(entity=(entity_id=8|fullname=Ottilie|gender=f)))
87702	Zimmer	0		
87703	.	0		
