i	token	is_section_start	gold	pred
118085	Zweites	1		
118086	Kapitel	0		
118087	.	0		
118088	Daß	0		
118089	unser	0	(mention_id=13946|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))	(mention_id=13754|references=(entity=(entity_id=12|fullname=Erzählerinstanz|gender=u|specialcase_entity=group)))
118090	Held	0	(mention_id=13947|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=13755|references=(entity=(entity_id=39|fullname=Moorfeld|gender=m)))
118091	vierundzwanzig	0		
118092	Stunden	0		
118093	nach	0		
118094	diesem	0		
118095	Briefe	0		
118096	seinen	0	(mention_id=13948|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=13756|references=(entity=(entity_id=39|fullname=Moorfeld|gender=m)))
118097	Grundbesitz	0		
118098	erworben	0		
118099	haben	0		
118100	würde	0		
118101	,	0		
118102	ahnte	0		
118103	ihm	0	(mention_id=13949|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=13757|references=(entity=(entity_id=39|fullname=Moorfeld|gender=m)))
118104	in	0		
118105	jenem	0		
118106	Augenblicke	0		
118107	nicht	0		
118108	im	0		
118109	mindesten	0		
118110	noch	0		
118111	.	0		
118112	Der	0		
118113	wichtigste	0		
118114	Moment	0		
118115	,	0		
118116	der	0		
118117	eigentliche	0		
118118	Zielund	0		
118119	Mittelpunkt	0		
118120	seiner	0	(mention_id=13950|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=13758|references=(entity=(entity_id=39|fullname=Moorfeld|gender=m)))
118121	amerikanischen	0		
118122	Reise	0		
118123	überraschte	0		
118124	ihn	0	(mention_id=13951|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=13759|references=(entity=(entity_id=39|fullname=Moorfeld|gender=m)))
118125	so	0		
118126	—	0		
118127	wie	0		
118128	die	0		
118129	flüchtigste	0		
118130	Episode	0		
118131	eines	0		
118132	Wandertags	0		
118133	,	0		
118134	ja	0		
118135	,	0		
118136	fast	0		
118137	wie	0		
118138	ein	0		
118139	Stein	0		
118140	des	0		
118141	Anstoßes	0		
118142	am	0		
118143	Wege	0		
118144	.	0		
118145	Wir	0	(mention_id=13952|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)))	(mention_id=13760|references=(entity=(entity_id=12|fullname=Erzählerinstanz|gender=u|specialcase_entity=group)))
118146	könnten	0		
118147	das	0		
118148	Ereigniß	0		
118149	wieder	0		
118150	aus	0		
118151	seinen	0	(mention_id=13953|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=13761|references=(entity=(entity_id=39|fullname=Moorfeld|gender=m)))
118152	Briefen	0		
118153	erzählen	0		
118154	,	0		
118155	haben	0		
118156	aber	0		
118157	Grund	0		
118158	es	0		
118159	diesmal	0		
118160	nicht	0		
118161	zu	0		
118162	thun	0		
118163	.	0		
118164	Denn	0		
118165	da	0		
118166	es	0		
118167	unmittelbar	0		
118168	ein	0		
118169	Act	0		
118170	der	0		
118171	Großmuth	0		
118172	war	0		
118173	,	0		
118174	und	0		
118175	unser	0	(mention_id=13954|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))	(mention_id=13762|references=(entity=(entity_id=12|fullname=Erzählerinstanz|gender=u|specialcase_entity=group)))
118176	Freund	0	(mention_id=13955|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=13763|references=(entity=(entity_id=39|fullname=Moorfeld|gender=m)))
118177	edel	0		
118178	genug	0		
118179	dachte	0		
118180	,	0		
118181	dieses	0		
118182	Umstands	0		
118183	mit	0		
118184	keiner	0		
118185	Sylbe	0		
118186	zu	0		
118187	erwähnen	0		
118188	,	0		
118189	so	0		
118190	würde	0		
118191	der	0		
118192	Briefton	0		
118193	nicht	0		
118194	nur	0		
118195	zur	0		
118196	Wiedergabe	0		
118197	der	0		
118198	eigentlichen	0		
118199	Gemüthsfärbung	0		
118200	nicht	0		
118201	beitragen	0		
118202	,	0		
118203	sondern	0		
118204	die	0		
118205	geschichtliche	0		
118206	Thatsache	0		
118207	selbst	0		
118208	wesentlich	0		
118209	entformen	0		
118210	.	0		
118211	Moorfeld	0	(mention_id=13956|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=13764|references=(entity=(entity_id=39|fullname=Moorfeld|gender=m)))
118212	ritt	0		
118213	also	0		
118214	von	0		
118215	Pittsburg	0		
118216	die	0		
118217	schönen	0		
118218	Ufer	0		
118219	des	0		
118220	Ohio	0		
118221	hinab	0		
118222	.	0		
118223	Als	0		
118224	er	0	(mention_id=13957|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=13765|references=(entity=(entity_id=39|fullname=Moorfeld|gender=m)))
118225	die	0		
118226	Gränze	0		
118227	Pennsylvaniens	0		
118228	bei	0		
118229	Beaver	0		
118230	erreichte	0		
118231	,	0		
118232	las	0		
118233	er	0	(mention_id=13958|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=13766|references=(entity=(entity_id=39|fullname=Moorfeld|gender=m)))
118234	in	0		
118235	einem	0		
118236	Localblatte	0		
118237	dieser	0		
118238	Stadt	0		
118239	daß	0		
118240	in	0		
118241	einem	0		
118242	benachbarten	0		
118243	Orte	0		
118244	,	0		
118245	der	0		
118246	aber	0		
118247	schon	0		
118248	dem	0		
118249	Staate	0		
118250	Ohio	0		
118251	angehörte	0		
118252	und	0		
118253	sich	0		
118254	sehr	0		
118255	großartig	0		
118256	Neu-Lissabon	0		
118257	nannte	0		
118258	,	0		
118259	eine	0		
118260	Landauction	0		
118261	oder	0		
118262	sogenannter	0		
118263	Sheriff	0		
118264	sale	0		
118265	abgehalten	0		
118266	würde	0		
118267	.	0		
118268	Um	0		
118269	sich	0	(mention_id=13959|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=13767|references=(entity=(entity_id=39|fullname=Moorfeld|gender=m)))
118270	eine	0		
118271	solche	0		
118272	Scene	0		
118273	„	0		
118274	einstweilen	0		
118275	“	0		
118276	,	0		
118277	wie	0		
118278	er	0	(mention_id=13960|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=13768|references=(entity=(entity_id=39|fullname=Moorfeld|gender=m)))
118279	dachte	0		
118280	,	0		
118281	mit	0		
118282	anzusehen	0		
118283	,	0		
118284	wandte	0		
118285	er	0	(mention_id=13961|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=13769|references=(entity=(entity_id=39|fullname=Moorfeld|gender=m)))
118286	nun	0		
118287	in	0		
118288	Beaver	0		
118289	vom	0		
118290	Flußthale	0		
118291	des	0		
118292	Ohio	0		
118293	sein	0	(mention_id=13962|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=13770|references=(entity=(entity_id=39|fullname=Moorfeld|gender=m)))
118294	Pferd	0		
118295	ab	0		
118296	und	0		
118297	begab	0		
118298	sich	0	(mention_id=13963|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=13771|references=(entity=(entity_id=39|fullname=Moorfeld|gender=m)))
118299	landeinwärts	0		
118300	auf	0		
118301	die	0		
118302	Straße	0		
118303	nach	0		
118304	New-Lisbon	0		
118305	.	0		
118306	Bald	0		
118307	verschwanden	0		
118308	die	0		
118309	Höhen	0		
118310	des	0		
118311	Ohio	0		
118312	mit	0		
118313	ihren	0		
118314	laubreichen	0		
118315	Eichwaldungen	0		
118316	hinter	0		
118317	seinem	0	(mention_id=13964|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	
118318	Rücken	0		
118319	und	0		
118320	das	0		
118321	Land	0		
118322	fing	0		
118323	an	0		
118324	,	0		
118325	in	0		
118326	niedrig	0		
118327	gestreckten	0		
118328	Hügelwellen	0		
118329	sich	0		
118330	abzuflachen	0		
118331	.	0		
118332	An	0		
118333	die	0		
118334	Stelle	0		
118335	des	0		
118336	Eichwuchses	0		
118337	traten	0		
118338	Weiden	0		
118339	,	0		
118340	Pappeln	0		
118341	und	0		
118342	Cypressen	0		
118343	,	0		
118344	welche	0		
118345	einen	0		
118346	Sumpfboden	0		
118347	bewaldeten	0		
118348	,	0		
118349	der	0		
118350	vielleicht	0		
118351	fruchtbar	0		
118352	,	0		
118353	vielleicht	0		
118354	auch	0		
118355	ungesund	0		
118356	war	0		
118357	.	0		
118358	Dazwischen	0		
118359	lagen	0		
118360	wie	0		
118361	Inseln	0		
118362	und	0		
118363	Halbinseln	0		
118364	dürre	0		
118365	Sandstriche	0		
118366	,	0		
118367	die	0		
118368	ihre	0		
118369	sterile	0		
118370	Natur	0		
118371	in	0		
118372	traurig-eintönigen	0		
118373	Fichtenwaldungen	0		
118374	ausdrückten	0		
118375	.	0		
118376	Die	0		
118377	Gegend	0		
118378	war	0		
118379	einsam	0		
118380	und	0		
118381	nichts	0		
118382	verrieth	0		
118383	die	0		
118384	Nähe	0		
118385	einer	0		
