i	token	is_section_start	gold	pred
127796	Viertes	1		
127797	Kapitel	0		
127798	.	0		
127799	Wir	0	(mention_id=15008|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))	(mention_id=14806|references=(entity=(entity_id=27|fullname=Erzählerinstanz|gender=u|specialcase_entity=group)))
127800	werden	0		
127801	nicht	0		
127802	erwartet	0		
127803	haben	0		
127804	,	0		
127805	daß	0		
127806	die	0		
127807	Stimmung	0		
127808	,	0		
127809	in	0		
127810	welcher	0		
127811	Moorfeld	0	(mention_id=15009|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=14807|references=(entity=(entity_id=66|fullname=Moorfeld|gender=m)))
127812	den	0		
127813	ersten	0		
127814	Blockhaus-Morgen	0		
127815	erblickt	0		
127816	,	0		
127817	und	0		
127818	die	0		
127819	wir	0	(mention_id=15010|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)))	(mention_id=14808|references=(entity=(entity_id=27|fullname=Erzählerinstanz|gender=u|specialcase_entity=group)))
127820	zu	0		
127821	Anfang	0		
127822	des	0		
127823	Vorigen	0		
127824	zu	0		
127825	berichten	0		
127826	hatten	0		
127827	,	0		
127828	die	0		
127829	bleibende	0		
127830	seines	0	(mention_id=15011|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=14809|references=(entity=(entity_id=66|fullname=Moorfeld|gender=m)))
127831	neuen	0		
127832	Lebens	0		
127833	geworden	0		
127834	.	0		
127835	Wir	0	(mention_id=15012|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))	(mention_id=14810|references=(entity=(entity_id=27|fullname=Erzählerinstanz|gender=u|specialcase_entity=group)))
127836	haben	0		
127837	sie	0		
127838	gewiß	0		
127839	nur	0		
127840	als	0		
127841	eine	0		
127842	Krisis	0		
127843	erkannt	0		
127844	,	0		
127845	welche	0		
127846	den	0		
127847	Wechsel	0		
127848	der	0		
127849	Gewohnheiten	0		
127850	mit	0		
127851	Naturnotwendigkeit	0		
127852	begleitet	0		
127853	.	0		
127854	Diese	0		
127855	Krisis	0		
127856	ging	0		
127857	um	0		
127858	so	0		
127859	rascher	0		
127860	vorüber	0		
127861	,	0		
127862	je	0		
127863	heftiger	0		
127864	sie	0		
127865	sich	0		
127866	eingestellt	0		
127867	.	0		
127868	Es	0		
127869	ist	0		
127870	am	0		
127871	dritten	0		
127872	Tage	0		
127873	und	0		
127874	wir	0	(mention_id=15013|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))	(mention_id=14811|references=(entity=(entity_id=27|fullname=Erzählerinstanz|gender=u|specialcase_entity=group)))
127875	finden	0		
127876	Moorfeld's	0	(mention_id=15014|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=14812|references=(entity=(entity_id=66|fullname=Moorfeld|gender=m)))
127877	Gemüth	0		
127878	wieder	0		
127879	im	0		
127880	Gleichgewichte	0		
127881	.	0		
127882	Die	0		
127883	Schauder	0		
127884	der	0		
127885	Fremde	0		
127886	haben	0		
127887	sich	0		
127888	gemildert	0		
127889	,	0		
127890	die	0		
127891	Liebe	0		
127892	zum	0		
127893	Eigenthum	0		
127894	ist	0		
127895	erwacht	0		
127896	.	0		
127897	Moorfeld	0	(mention_id=15015|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=14813|references=(entity=(entity_id=66|fullname=Moorfeld|gender=m)))
127898	fing	0		
127899	an	0		
127900	,	0		
127901	seinem	0	(mention_id=15016|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=14814|references=(entity=(entity_id=66|fullname=Moorfeld|gender=m)))
127902	Boden	0		
127903	entgegen	0		
127904	zu	0		
127905	kommen	0		
127906	.	0		
127907	Lag	0		
127908	er	0		(mention_id=14815|references=(entity=(entity_id=66|fullname=Moorfeld|gender=m)))
