i	token	is_section_start	gold	pred
48097	Fünfzehntes	1		
48098	Kapitel	0		
48099	.	0		
48100	Ein	0		
48101	so	0		
48102	heiterer	0		
48103	Sonnenschein	0		
48104	auch	0		
48105	in	0		
48106	den	0		
48107	ersten	0		
48108	Septembertagen	0		
48109	über	0		
48110	der	0		
48111	Pfalz	0		
48112	gebreitet	0		
48113	lag	0		
48114	,	0		
48115	die	0		
48116	Rebengelände	0		
48117	vergoldete	0		
48118	,	0		
48119	unten	0		
48120	auf	0		
48121	dem	0		
48122	Rheine	0		
48123	sich	0		
48124	spiegelte	0		
48125	und	0		
48126	oben	0		
48127	in	0		
48128	den	0		
48129	Fenstern	0		
48130	der	0		
48131	Wachtenburg	0		
48132	funkelte	0		
48133	und	0		
48134	blitzte	0		
48135	,	0		
48136	als	0		
48137	stünden	0		
48138	dort	0		
48139	Reisige	0		(mention_id=7460|references=(entity=(entity_id=26|fullname=Reisige|gender=m|specialcase_entity=group)))
48140	mit	0		
48141	blinkendem	0		
48142	Stahlhelm	0		
48143	und	0		
48144	Harnisch	0		
48145	–	0		
48146	Steineckers	0	(mention_id=7406|references=(entity=(entity_id=entity_0023|fullname=Adam Steinecker|gender=m)))	(mention_id=7461|references=(entity=(entity_id=1|fullname=Adam Steinecker|gender=m)))
48147	Haus	0		
48148	,	0		
48149	das	0		
48150	er	0	(mention_id=7407|references=(entity=(entity_id=entity_0023|fullname=Adam Steinecker|gender=m)))	(mention_id=7462|references=(entity=(entity_id=generic_0001|fullname=Sonnenschein|gender=u|specialcase_entity=generic)))
48151	wie	0		
48152	alle	0		
48153	anderen	0		(mention_id=7463|references=(entity=(entity_id=generic_0005|fullname=andere Häuser im Allgemeinen|gender=u|specialcase_entity=generic)))
48154	außen	0		
48155	umwob	0		
48156	,	0		
48157	konnte	0		
48158	er	0	(mention_id=7408|references=(entity=(entity_id=entity_0023|fullname=Adam Steinecker|gender=m)))	(mention_id=7464|references=(entity=(entity_id=generic_0002|fullname=Sonnenschein|gender=u|specialcase_entity=generic)))
48159	innen	0		
48160	nicht	0		
48161	aufhellen	0		
48162	und	0		
48163	durchwärmen	0		
48164	und	0		
48165	fand	0		
48166	dort	0		
48167	keine	0		
48168	fröhlichen	0		
48169	Gesichter	0	(mention_id=7409|references=(entity=(entity_id=entity_0026|fullname=Familie Steinecker|gender=mf|members=entity_0022,entity_0023,entity_0024,entity_0025|all_members_given=True|specialcase_entity=group)|specialcase_reference=part))	
48170	,	0		
48171	die	0		(mention_id=7465|references=(entity=(entity_id=3|fullname=Bewohner des SteineckerHauses|gender=mf|specialcase_entity=group)))
48172	ihm	0	(mention_id=7410|references=(entity=(entity_id=entity_0023|fullname=Adam Steinecker|gender=m)))	(mention_id=7466|references=(entity=(entity_id=generic_0003|fullname=Sonnenschein|gender=u|specialcase_entity=generic)))
