i	token	is_section_start	gold	pred
69205	Zehntes	1		
69206	Kapitel	0		
69207	Charlotte	0	(mention_id=8962|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=9054|references=(entity=(entity_id=5|fullname=Charlotte|gender=f)))
69208	von	0		
69209	ihrer	0	(mention_id=8963|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=9055|references=(entity=(entity_id=5|fullname=Charlotte|gender=f)))
69210	Seite	0		
69211	befindet	0		
69212	sich	0	(mention_id=8964|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=9056|references=(entity=(entity_id=5|fullname=Charlotte|gender=f)))
69213	munter	0		
69214	und	0		
69215	wohl	0		
69216	.	0		
69217	Sie	0	(mention_id=8965|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=9057|references=(entity=(entity_id=5|fullname=Charlotte|gender=f)))
69218	freut	0		
69219	sich	0	(mention_id=8966|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=9058|references=(entity=(entity_id=5|fullname=Charlotte|gender=f)))
69220	an	0		
69221	dem	0		
69222	tüchtigen	0		
69223	Knaben	0	(mention_id=8967|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))	(mention_id=9059|references=(entity=(entity_id=37|fullname=das Kind|gender=m)))
69224	,	0		
69225	dessen	0	(mention_id=8968|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))	(mention_id=9060|references=(entity=(entity_id=37|fullname=das Kind|gender=m)))
69226	vielversprechende	0		
69227	Gestalt	0		
69228	ihr	0	(mention_id=8969|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=9061|references=(entity=(entity_id=5|fullname=Charlotte|gender=f)))
69229	Auge	0		
69230	und	0		
69231	Gemüt	0		
69232	stündlich	0		
69233	beschäftigt	0		
69234	.	0		
69235	Sie	0	(mention_id=8970|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=9062|references=(entity=(entity_id=5|fullname=Charlotte|gender=f)))
69236	erhält	0		
69237	durch	0		
69238	ihn	0	(mention_id=8971|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))	(mention_id=9063|references=(entity=(entity_id=37|fullname=das Kind|gender=m)))
69239	einen	0		
69240	neuen	0		
69241	Bezug	0		
69242	auf	0		
69243	die	0		
69244	Welt	0		
69245	und	0		
69246	auf	0		
69247	den	0		
69248	Besitz	0		
69249	.	0		
