i	token	is_section_start	gold	pred
24752	Zehntes	1		
24753	Kapitel	0		
24754	Die	0		
24755	Gäste	0	(mention_id=3101|references=(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)),(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3150|references=(entity=(entity_id=24|fullname=der Graf und die Baronesse|gender=mf|specialcase_entity=group)))
24756	waren	0		
24757	bewillkommt	0		
24758	und	0		
24759	eingeführt	0		
24760	;	0		
24761	sie	0	(mention_id=3102|references=(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)),(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3151|references=(entity=(entity_id=24|fullname=der Graf und die Baronesse|gender=mf|specialcase_entity=group)))
24762	freuten	0		
24763	sich	0	(mention_id=3103|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)))	(mention_id=3152|references=(entity=(entity_id=24|fullname=der Graf und die Baronesse|gender=mf|specialcase_entity=group)))
24764	,	0		
24765	das	0		
24766	Haus	0		
24767	,	0		
24768	die	0		
24769	Zimmer	0		
24770	wieder	0		
24771	zu	0		
24772	betreten	0		
24773	,	0		
24774	wo	0		
24775	sie	0	(mention_id=3104|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)))	(mention_id=3153|references=(entity=(entity_id=24|fullname=der Graf und die Baronesse|gender=mf|specialcase_entity=group)))
24776	früher	0		
24777	so	0		
24778	manchen	0		
24779	guten	0		
24780	Tag	0		
24781	erlebt	0		
24782	und	0		
24783	die	0		
24784	sie	0	(mention_id=3105|references=(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)),(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3154|references=(entity=(entity_id=24|fullname=der Graf und die Baronesse|gender=mf|specialcase_entity=group)))
24785	eine	0		
24786	lange	0		
24787	Zeit	0		
24788	nicht	0		
24789	gesehn	0		
24790	hatten	0		
24791	.	0		
24792	Höchst	0		
24793	angenehm	0		
24794	war	0		
24795	auch	0		
24796	den	0		
24797	Freunden	0	(mention_id=3106|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3155|references=(entity=(entity_id=4|fullname=Eduard und Charlotte|gender=mf|specialcase_entity=group)))
24798	ihre	0	(mention_id=3107|references=(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)),(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3156|references=(entity=(entity_id=24|fullname=der Graf und die Baronesse|gender=mf|specialcase_entity=group)))
24799	Gegenwart	0		
24800	.	0		
24801	Den	0		
24802	Grafen	0	(mention_id=3108|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3157|references=(entity=(entity_id=12|fullname=Graf|gender=m)))
24803	sowie	0		
24804	die	0		
24805	Baronesse	0	(mention_id=3109|references=(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)))	(mention_id=3158|references=(entity=(entity_id=1|fullname=Baronesse|gender=f)))
24806	konnte	0		
24807	man	0		
24808	unter	0		
24809	jene	0		
24810	hohen	0		
24811	,	0		
24812	schönen	0		
24813	Gestalten	0	(mention_id=3110|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)))	(mention_id=3159|references=(entity=(entity_id=12|fullname=Graf|gender=m)),(entity=(entity_id=1|fullname=Baronesse|gender=f)))
24814	zählen	0		
24815	,	0		
24816	die	0	(mention_id=3111|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)))	(mention_id=3160|references=(entity=(entity_id=12|fullname=Graf|gender=m)),(entity=(entity_id=1|fullname=Baronesse|gender=f)))
24817	man	0		
24818	in	0		
24819	einem	0		
24820	mittlern	0		
24821	Alter	0		
24822	fast	0		
24823	lieber	0		
24824	als	0		
24825	in	0		
24826	der	0		
24827	Jugend	0		
24828	sieht	0		
24829	;	0		
24830	denn	0		
24831	wenn	0		
24832	ihnen	0	(mention_id=3112|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)))	(mention_id=3161|references=(entity=(entity_id=12|fullname=Graf|gender=m)),(entity=(entity_id=1|fullname=Baronesse|gender=f)))
24833	auch	0		
24834	etwas	0		
24835	von	0		
24836	der	0		
24837	ersten	0		
24838	Blüte	0		
24839	abgehn	0		
24840	möchte	0		
24841	,	0		
24842	so	0		
24843	erregen	0		
24844	sie	0	(mention_id=3113|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)))	(mention_id=3162|references=(entity=(entity_id=12|fullname=Graf|gender=m)),(entity=(entity_id=1|fullname=Baronesse|gender=f)))
24845	doch	0		
24846	nun	0		
24847	mit	0		
24848	der	0		
24849	Neigung	0		
24850	ein	0		
24851	entschiedenes	0		
24852	Zutrauen	0		
24853	.	0		
24854	Auch	0		
24855	dieses	0		
24856	Paar	0	(mention_id=3114|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)))	(mention_id=3163|references=(entity=(entity_id=24|fullname=der Graf und die Baronesse|gender=mf|specialcase_entity=group)))
24857	zeigte	0		
24858	sich	0	(mention_id=3115|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)))	(mention_id=3164|references=(entity=(entity_id=24|fullname=der Graf und die Baronesse|gender=mf|specialcase_entity=group)))
24859	höchst	0		
24860	bequem	0		
24861	in	0		
24862	der	0		
24863	Gegenwart	0		
24864	.	0		
24865	Ihre	0	(mention_id=3116|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)))	(mention_id=3165|references=(entity=(entity_id=24|fullname=der Graf und die Baronesse|gender=mf|specialcase_entity=group)))
24866	freie	0		
24867	Weise	0		
24868	,	0		
24869	die	0		
24870	Zustände	0		
24871	des	0		
24872	Lebens	0		
24873	zu	0		
24874	nehmen	0		
24875	und	0		
24876	zu	0		
24877	behandeln	0		
24878	,	0		
24879	ihre	0	(mention_id=3117|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)))	(mention_id=3166|references=(entity=(entity_id=24|fullname=der Graf und die Baronesse|gender=mf|specialcase_entity=group)))
24880	Heiterkeit	0		
24881	und	0		
24882	scheinbare	0		
24883	Unbefangenheit	0		
24884	teilte	0		
24885	sich	0	(mention_id=3118|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)))	
24886	sogleich	0		
24887	mit	0		
24888	,	0		
24889	und	0		
24890	ein	0		
24891	hoher	0		
24892	Anstand	0		
24893	begrenzte	0		
24894	das	0		
24895	Ganze	0		
24896	,	0		
24897	ohne	0		
24898	daß	0		
24899	man	0		
24900	irgendeinen	0		
24901	Zwang	0		
24902	bemerkt	0		
24903	hätte	0		
24904	.	0		
24905	Diese	0		
24906	Wirkung	0		
24907	ließ	0		
24908	sich	0		
24909	augenblicks	0		
24910	in	0		
24911	der	0		
24912	Gesellschaft	0		(mention_id=3167|references=(entity=(entity_id=26|fullname=die Gesellschaft im Haus|gender=mf|specialcase_entity=group)))
24913	empfinden	0		
24914	.	0		
24915	Die	0		
24916	Neueintretenden	0	(mention_id=3119|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)))	(mention_id=3168|references=(entity=(entity_id=24|fullname=der Graf und die Baronesse|gender=mf|specialcase_entity=group)))
24917	,	0		
24918	welche	0	(mention_id=3120|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)))	(mention_id=3169|references=(entity=(entity_id=24|fullname=der Graf und die Baronesse|gender=mf|specialcase_entity=group)))
24919	unmittelbar	0		
24920	aus	0		
24921	der	0		
24922	Welt	0		
24923	kamen	0		
24924	,	0		
24925	wie	0		
24926	man	0		
24927	sogar	0		
24928	an	0		
24929	ihren	0	(mention_id=3121|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)))	(mention_id=3170|references=(entity=(entity_id=24|fullname=der Graf und die Baronesse|gender=mf|specialcase_entity=group)))
24930	Kleidern	0		
24931	,	0		
24932	Gerätschaften	0		
24933	und	0		
24934	allen	0		
24935	Umgebungen	0		
24936	sehen	0		
24937	konnte	0		
24938	,	0		
24939	machten	0		
24940	gewissermaßen	0		
24941	mit	0		
24942	unsern	0	(mention_id=3122|references=(entity=(entity_id=entity_0016|fullname=Erzählinstanz|gender=u)))	(mention_id=3171|references=(entity=(entity_id=4|fullname=Eduard und Charlotte|gender=mf|specialcase_entity=group)))
24943	Freunden	0	(mention_id=3123|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3172|references=(entity=(entity_id=4|fullname=Eduard und Charlotte|gender=mf|specialcase_entity=group)))
24944	,	0		
24945	ihrem	0	(mention_id=3124|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3173|references=(entity=(entity_id=4|fullname=Eduard und Charlotte|gender=mf|specialcase_entity=group)))
24946	ländlichen	0		
24947	und	0		
24948	heimlich	0		
24949	leidenschaftlichen	0		
24950	Zustande	0		
24951	eine	0		
24952	Art	0		
24953	von	0		
24954	Gegensatz	0		
24955	,	0		
24956	der	0		
24957	sich	0		
24958	jedoch	0		
24959	sehr	0		
24960	bald	0		
24961	verlor	0		
24962	,	0		
24963	indem	0		
24964	alte	0		
24965	Erinnerungen	0		
24966	und	0		
24967	gegenwärtige	0		
24968	Teilnahme	0		
24969	sich	0		
24970	vermischten	0		
24971	und	0		
24972	ein	0		
24973	schnelles	0		
24974	,	0		
24975	lebhaftes	0		
24976	Gespräch	0		
24977	alle	0	(mention_id=3125|references=(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)),(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3174|references=(entity=(entity_id=26|fullname=die Gesellschaft im Haus|gender=mf|specialcase_entity=group)))
24978	geschwind	0		
24979	zusammenverband	0		
24980	.	0		
24981	Es	0		
24982	währte	0		
24983	indessen	0		
24984	nicht	0		
24985	lange	0		
24986	,	0		
24987	als	0		
24988	schon	0		
24989	eine	0		
24990	Sonderung	0		
24991	vorging	0		
24992	.	0		
24993	Die	0		
24994	Frauen	0	(mention_id=3126|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=3175|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)),(entity=(entity_id=1|fullname=Baronesse|gender=f)))
24995	zogen	0		
24996	sich	0	(mention_id=3127|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=3176|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)),(entity=(entity_id=1|fullname=Baronesse|gender=f)))
24997	auf	0		
24998	ihren	0	(mention_id=3128|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=3177|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)),(entity=(entity_id=1|fullname=Baronesse|gender=f)))
24999	Flügel	0		
25000	zurück	0		
25001	und	0		
25002	fanden	0		
25003	daselbst	0		
25004	,	0		
25005	indem	0		
25006	sie	0	(mention_id=3129|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=3178|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)),(entity=(entity_id=1|fullname=Baronesse|gender=f)))
25007	sich	0	(mention_id=3130|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=3179|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)),(entity=(entity_id=1|fullname=Baronesse|gender=f)))
25008	mancherlei	0		
25009	vertrauten	0		
25010	und	0		
25011	zugleich	0		
25012	die	0		
25013	neuesten	0		
25014	Formen	0		
25015	und	0		
25016	Zuschnitte	0		
25017	von	0		
25018	Frühkleidern	0		
25019	,	0		
25020	Hüten	0		
25021	und	0		
25022	dergleichen	0		
25023	zu	0		
25024	mustern	0		
25025	anfingen	0		
25026	,	0		
25027	genugsame	0		
25028	Unterhaltung	0		
25029	,	0		
25030	während	0		
25031	die	0		
25032	Männer	0	(mention_id=3131|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))	(mention_id=3180|references=(entity=(entity_id=3|fullname=Eduard|gender=m)),(entity=(entity_id=12|fullname=Graf|gender=m)),(entity=(entity_id=13|fullname=Hauptmann|gender=m)))
25033	sich	0	(mention_id=3132|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))	(mention_id=3181|references=(entity=(entity_id=3|fullname=Eduard|gender=m)),(entity=(entity_id=12|fullname=Graf|gender=m)),(entity=(entity_id=13|fullname=Hauptmann|gender=m)))
25034	um	0		
25035	die	0		
25036	neuen	0		
25037	Reisewagen	0		
25038	,	0		
25039	mit	0		
25040	vorgeführten	0		
25041	Pferden	0		
25042	,	0		
25043	beschäftigten	0		
25044	und	0		
25045	gleich	0		
25046	zu	0		
25047	handeln	0		
25048	und	0		
25049	zu	0		
25050	tauschen	0		
25051	anfingen	0		
25052	.	0		
25053	Erst	0		
25054	zu	0		
25055	Tische	0		
25056	kam	0		
