i	token	is_section_start	gold	pred
13088	3.	1		
13089	Zu	0		
13090	Niendorf	0		
13091	im	0		
13092	Herrenhause	0		
13093	gab	0		
13094	es	0		
13095	ein	0		
13096	Zimmer	0		
13097	,	0		
13098	darinnen	0		
13099	blühten	0		
13100	Rosen	0		
13101	in	0		
13102	Fülle	0		
13103	.	0		
13104	Nicht	0		
13105	nur	0		
13106	die	0		
13107	in	0		
13108	den	0		
13109	Scherben	0		
13110	zwischen	0		
13111	den	0		
13112	Doppelfenstern	0		
13113	oder	0		
13114	auf	0		
13115	dem	0		
13116	Blumenbrett	0		
13117	vor	0		
13118	den	0		
13119	Scheiben	0		
13120	,	0		
13121	je	0		
13122	nachdem	0		
13123	die	0		
13124	Jahreszeit	0		
13125	es	0		
13126	gebot	0		
13127	,	0		
13128	auch	0		
13129	im	0		
13130	Stübchen	0		
13131	selbst	0		
13132	rankten	0		
13133	sich	0		
13134	Tausende	0		
13135	der	0		
13136	schönsten	0		
13137	Erdenblumen	0		
13138	um	0		
13139	Bilder	0		
13140	und	0		
13141	Möbel	0		
13142	.	0		
13143	Es	0		
13144	machte	0		
13145	einen	0		
13146	wunderlichen	0		
13147	Eindruck	0		
13148	,	0		
13149	besonders	0		
13150	wenn	0		
13151	man	0		
13152	statt	0		
13153	des	0		
13154	Dornröschens	0	(mention_id=1723|references=(entity=(entity_id=entity_0159|fullname=Dornröschen|gender=f|specialcase_entity=nonfact)|specialcase_reference=figurative))	
13155	,	0		
13156	das	0		
13157	man	0		
13158	hier	0		
13159	schlummernd	0		
13160	zu	0		
13161	finden	0		
13162	meinte	0		
13163	,	0		
13164	eine	0		
13165	sehr	0		
13166	alte	0		
13167	Frau	0	(mention_id=1724|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1719|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13168	im	0		
13169	Lehnstuhl	0		
13170	am	0		
13171	Fenster	0		
13172	erblickte	0		
13173	,	0		
13174	unermüdlich	0		
13175	beschäftigt	0		
13176	,	0		
13177	aus	0		
13178	farbigem	0		
13179	Seidenpapier	0		
13180	Blätter	0		
13181	und	0		
13182	Blättchen	0		
13183	zu	0		
13184	bilden	0		
13185	und	0		
13186	aneinander	0		
13187	zu	0		
13188	fügen	0		
13189	,	0		
13190	bis	0		
13191	endlich	0		
13192	eine	0		
13193	Rose	0		
13194	am	0		
13195	Drahtstengel	0		
13196	schwankte	0		
13197	,	0		
13198	von	0		
13199	weitem	0		
13200	so	0		
13201	natürlich	0		
13202	anzusehen	0		
13203	,	0		
13204	als	0		
13205	wäre	0		
13206	sie	0		
13207	eben	0		
13208	vom	0		
13209	Stocke	0		
13210	gebrochen	0		
13211	.	0		
13212	Tante	0	(mention_id=1725|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1720|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13213	Rosalie	0	(mention_id=1725|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1720|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13214	konnte	0		
13215	nicht	0		
13216	leben	0		
13217	,	0		
13218	ohne	0		
13219	Rosen	0		
13220	zu	0		
13221	machen	0		
13222	.	0		
13223	Sie	0	(mention_id=1726|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1721|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13224	verschwendete	0		
13225	die	0		
13226	Hälfte	0		
13227	ihres	0	(mention_id=1727|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1722|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13228	bescheidenen	0		
13229	Einkommens	0		
13230	in	0		
13231	Seidenpapier	0		
13232	,	0		
13233	und	0		
13234	wem	0	(mention_id=1728|references=(entity=(entity_id=entity_0151|fullname=Personen, denen Tante Rosalie wohlwollte|gender=u|specialcase_entity=group)))	(mention_id=1723|references=(entity=(entity_id=generic_0001|fullname=Beschenkte im Allgemeinen|gender=u|specialcase_entity=generic)))
13235	sie	0	(mention_id=1729|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1724|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13236	irgend	0		
13237	wohlwollte	0		
13238	,	0		
13239	der	0	(mention_id=1730|references=(entity=(entity_id=entity_0151|fullname=Personen, denen Tante Rosalie wohlwollte|gender=u|specialcase_entity=group)))	(mention_id=1725|references=(entity=(entity_id=generic_0002|fullname=Beschenkte im Allgemeinen|gender=u|specialcase_entity=generic)))
13240	erhielt	0		
13241	einen	0		
13242	Rosenkranz	0		
13243	zum	0		
13244	Präsent	0		
13245	–	0		
13246	rote	0		
13247	,	0		
13248	rosa	0		
13249	,	0		
13250	weiße	0		
13251	und	0		
13252	gelbe	0		
13253	Blumenkelche	0		
13254	,	0		
13255	geschmackvoll	0		
13256	durcheinander	0		
13257	gemischt	0		
13258	.	0		
13259	Sämtliche	0		
13260	Dorfschönen	0	(mention_id=1731|references=(entity=(entity_id=entity_0160|fullname=Dorfschönen|gender=f|specialcase_entity=group)))	(mention_id=1726|references=(entity=(entity_id=26|fullname=die Dorfschönen|gender=f|specialcase_entity=group)))
13261	trugen	0		
13262	auf	0		
13263	dem	0		
13264	sonntäglichen	0		
13265	Tanzboden	0		
13266	Rosen	0		
13267	des	0		
13268	alten	0		
13269	Fräulein	0	(mention_id=1732|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1727|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13270	Kruse	0	(mention_id=1732|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1727|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13271	im	0		
13272	stark	0		
13273	pomadisierten	0		
13274	Haar	0		
13275	.	0		
13276	Die	0		
13277	Gräber	0		
13278	des	0		
13279	Friedhofes	0		
13280	zeigten	0		
13281	in	0		
13282	Menge	0		
13283	von	0		
13284	Sonne	0		
13285	und	0		
13286	Wind	0		
13287	zerzauste	0		
13288	weiße	0		
13289	und	0		
13290	purpurne	0		
13291	Rosen	0		
13292	derselben	0		
13293	Fabrikation	0		
13294	auf	0		
13295	,	0		
13296	die	0		
13297	kleine	0		
13298	Kirche	0		
13299	wurde	0		
13300	alljährlich	0		
13301	zum	0		
13302	Johannisfeste	0		
13303	von	0		
13304	der	0		
13305	alten	0		
13306	Dame	0	(mention_id=1733|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1728|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13307	verschwenderisch	0		
13308	mit	0		
13309	diesen	0		
13310	ihren	0	(mention_id=1734|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1729|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13311	Erzeugnissen	0		
13312	geschmückt	0		
13313	,	0		
13314	wobei	0		
13315	sie	0	(mention_id=1735|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1730|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13316	ganz	0		
13317	besondere	0		
13318	Sorgfalt	0		
13319	auf	0		
13320	den	0		
13321	Kranz	0		
13322	verwendete	0		
13323	,	0		
13324	der	0		
13325	die	0		
13326	Dornenkrone	0		
13327	des	0		
13328	Heilandes	0	(mention_id=1736|references=(entity=(entity_id=entity_0153|fullname=Heiland|gender=m|borderline_entity=nonfact)|borderline_reference=figurative,phraseologism))	(mention_id=1731|references=(entity=(entity_id=10|fullname=Jesus Christus|gender=m)))
13329	zu	0		
13330	zieren	0		
13331	bestimmt	0		
13332	war	0		
13333	.	0		
13334	Das	0		
13335	mußten	0		
13336	dunkelrote	0		
13337	Rosen	0		
13338	sein	0		
13339	,	0		
13340	so	0		
13341	rot	0		
13342	wie	0		
13343	das	0		
13344	Blut	0		
13345	,	0		
13346	das	0		
13347	er	0	(mention_id=1737|references=(entity=(entity_id=entity_0153|fullname=Heiland|gender=m|borderline_entity=nonfact)))	(mention_id=1732|references=(entity=(entity_id=10|fullname=Jesus Christus|gender=m)))
13348	vergossen	0		
13349	.	0		
13350	Darauf	0		
13351	hielt	0		
13352	sie	0	(mention_id=1738|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1733|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13353	.	0		
13354	Kein	0		
13355	Weihnachtsbaum	0		
13356	prangte	0		
13357	im	0		
13358	Dorfe	0		
13359	,	0		
13360	an	0		
13361	dem	0		
13362	nicht	0		
13363	ihre	0	(mention_id=1739|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1734|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13364	Rosen	0		
13365	zwischen	0		
13366	den	0		
13367	Kerzen	0		
13368	hervorleuchteten	0		
13369	,	0		
13370	und	0		
13371	keine	0		
13372	Hochzeit	0		
13373	fand	0		
13374	statt	0		
13375	,	0		
13376	bei	0		
13377	der	0		
13378	nicht	0		
13379	über	0		
13380	der	0		
13381	Stubentür	0		
13382	des	0		
13383	jungen	0		
13384	Paares	0	(mention_id=1740|references=(entity=(entity_id=generic_0053|fullname=junges Paar|gender=u|specialcase_entity=generic)))	(mention_id=1735|references=(entity=(entity_id=29|fullname=junges Paar im Dorf|gender=mf|specialcase_entity=group)))
13385	Tante	0	(mention_id=1741|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1736|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13386	Rosaliens	0	(mention_id=1741|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1736|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13387	Blumengruß	0		
13388	prangte	0		
13389	.	0		
13390	Sie	0	(mention_id=1742|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1737|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13391	war	0		
13392	im	0		
13393	Dorfe	0		
13394	bei	0		
13395	jung	0	(mention_id=1743|references=(entity=(entity_id=entity_0165|fullname=junge Dorfbewohner|gender=u|specialcase_entity=group)))	
13396	und	0		
13397	alt	0	(mention_id=1744|references=(entity=(entity_id=entity_0164|fullname=alte Dorfbewohner|gender=u|specialcase_entity=group)))	
13398	denn	0		
13399	auch	0		
13400	nur	0		
13401	als	0		
13402	»	0		
13403	Rosentante	0	(mention_id=1745|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1738|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13404	«	0		
13405	oder	0		
13406	»	0		
13407	Rosenfräulein	0	(mention_id=1746|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1739|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13408	«	0		
13409	bekannt	0		
13410	und	0		
13411	beliebt	0		
13412	,	0		
13413	und	0		
13414	nicht	0		
13415	selten	0		
13416	wurde	0		
13417	sie	0	(mention_id=1747|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1740|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13418	auf	0		
13419	ihren	0	(mention_id=1748|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1741|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13420	Spaziergängen	0		
13421	von	0		
13422	einer	0		
13423	Schar	0		
13424	Kinder	0	(mention_id=1749|references=(entity=(entity_id=entity_0161|fullname=Kinderschar|gender=mf|members=entity_0162|all_members_given=False|specialcase_entity=group)))	(mention_id=1742|references=(entity=(entity_id=16|fullname=Schar Kinder|gender=mf|specialcase_entity=group)))
13425	,	0		
13426	besonders	0		
13427	Mädchen	0	(mention_id=1750|references=(entity=(entity_id=entity_0162|fullname=Mädchenschar|gender=f|specialcase_entity=group)))	(mention_id=1743|references=(entity=(entity_id=16|fullname=Schar Kinder|gender=mf|specialcase_entity=group)))
13428	,	0		
13429	verfolgt	0		
13430	mit	0		
13431	der	0		
13432	Bitte	0		
13433	»	0		
13434	Mek	0		
13435	ok	0		
13436	'ne	0		
13437	Rose	0		
13438	,	0		
13439	mek	0		
13440	ok	0		
13441	'ne	0		
13442	Blaume	0		
13443	!	0		
13444	«	0		
13445	Und	0		
13446	die	0		
13447	Rosentante	0	(mention_id=1751|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1744|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13448	war	0		
13449	stets	0		
13450	darauf	0		
13451	eingerichtet	0		
13452	.	0		
13453	Die	0		
13454	weniger	0		
13455	gelungenen	0		
13456	Exemplare	0		
13457	wurden	0		
13458	zu	0		
13459	diesem	0		
13460	Zwecke	0		
13461	freigebig	0		
13462	aus	0		
13463	dem	0		
13464	riesenhaften	0		
13465	Pompadour	0		
13466	hervorgeholt	0		
13467	und	0		
13468	verteilt	0		
13469	.	0		
13470	Franz	0	(mention_id=1752|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))	(mention_id=1745|references=(entity=(entity_id=7|fullname=Franz|gender=m)))
13471	Linden	0	(mention_id=1752|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))	(mention_id=1745|references=(entity=(entity_id=7|fullname=Franz|gender=m)))
13472	hatte	0		
13473	sich	0	(mention_id=1753|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))	(mention_id=1746|references=(entity=(entity_id=7|fullname=Franz|gender=m)))
13474	längst	0		
13475	daran	0		
13476	gewöhnt	0		
13477	,	0		
13478	zuweilen	0		
13479	ein	0		
13480	Stündchen	0		
13481	in	0		
13482	Gesellschaft	0		
13483	der	0		
13484	alten	0		
13485	Dame	0	(mention_id=1754|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1747|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13486	hinzubringen	0		
13487	.	0		
13488	Bei	0		
13489	ihrem	0	(mention_id=1755|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1748|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13490	Anblick	0		
13491	kam	0		
13492	unwillkürlich	0		
13493	etwas	0		
13494	von	0		
13495	dem	0		
13496	Frieden	0		
13497	,	0		
13498	der	0		
13499	sie	0	(mention_id=1756|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))	(mention_id=1749|references=(entity=(entity_id=15|fullname=Rosalie|gender=f)))
13500	umgab	0		
13501	,	0		
13502	auch	0		
13503	auf	0		
13504	ihn	0	(mention_id=1757|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))	(mention_id=1750|references=(entity=(entity_id=7|fullname=Franz|gender=m)))
13505	,	0		
13506	und	0		
13507	das	0		
13508	tat	0		
13509	ihm	0	(mention_id=1758|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))	(mention_id=1751|references=(entity=(entity_id=7|fullname=Franz|gender=m)))
13510	wohl	0		
13511	.	0		
