i	token	is_section_start	gold	pred
10891	Viertes	1		
10892	Kapitel	0		
10893	.	0		
10894	Ausgangs	0		
10895	Oktober	0		
10896	war	0		
10897	die	0		
10898	Lese	0		
10899	im	0		
10900	pfälzer	0		
10901	Weingebiet	0		
10902	beendet	0		
10903	und	0		
10904	hatte	0		
10905	einen	0		
10906	über	0		
10907	Erwarten	0		
10908	guten	0		
10909	Herbst	0		
10910	geliefert	0		
10911	.	0		
10912	Nun	0		
10913	begann	0		
10914	nach	0		
10915	dem	0		
10916	Keltern	0		
10917	der	0		
10918	Trauben	0		
10919	die	0		
10920	Kellerarbeit	0		
10921	,	0		
10922	das	0		
10923	Ab-	0		
10924	und	0		
10925	Umfüllen	0		
10926	aus	0		
10927	einem	0		
10928	Faß	0		
10929	in	0		
10930	das	0		
10931	andere	0		
10932	und	0		
10933	das	0		
10934	Klären	0		
10935	des	0		
10936	Mostes	0		
10937	,	0		
10938	der	0		
10939	in	0		
10940	seinen	0		
10941	hölzernen	0		
10942	Banden	0		
10943	gärte	0		
10944	und	0		
10945	brauste	0		
10946	.	0		
10947	Dabei	0		
10948	hatte	0		
10949	jeder	0		
10950	Winzer	0	(mention_id=1626|references=(entity=(entity_id=entity_0044|fullname=Wachenheimer Winzer|gender=mf|members=entity_0042,entity_0043|all_members_given=True|specialcase_entity=group)))	(mention_id=1655|references=(entity=(entity_id=generic_0001|fullname=Winzer im Allgemeinen|gender=u|specialcase_entity=generic)))
10951	mit	0		
10952	dem	0		
10953	eigenen	0		
10954	Gewächs	0		
10955	alle	0		
10956	Hände	0		
10957	voll	0		
10958	zu	0		
10959	tun	0		
10960	und	0		
10961	kümmerte	0		
10962	sich	0	(mention_id=1627|references=(entity=(entity_id=entity_0044|fullname=Wachenheimer Winzer|gender=mf|members=entity_0042,entity_0043|all_members_given=True|specialcase_entity=group)))	(mention_id=1656|references=(entity=(entity_id=generic_0002|fullname=Winzer im Allgemeinen|gender=u|specialcase_entity=generic)))
10963	nicht	0		
10964	darum	0		
10965	,	0		
10966	wie	0		
10967	den	0		
10968	anderen	0	(mention_id=1628|references=(entity=(entity_id=entity_0044|fullname=Wachenheimer Winzer|gender=mf|members=entity_0042,entity_0043|all_members_given=True|specialcase_entity=group)))	(mention_id=1657|references=(entity=(entity_id=generic_0003|fullname=Winzer im Allgemeinen|gender=u|specialcase_entity=generic)))
10969	das	0		
10970	ihrige	0		
10971	geriet	0		
10972	.	0		
10973	Trotzdem	0		
10974	stellte	0		
10975	sich	0	(mention_id=1629|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))	(mention_id=1658|references=(entity=(entity_id=2|fullname=Franz|gender=m)))
10976	eines	0		
10977	Tages	0		
