i	token	is_section_start	gold	pred
32219	Dreizehntes	1		
32220	Kapitel	0		
32221	Eduard	0	(mention_id=4155|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4211|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32222	von	0		
32223	seiner	0	(mention_id=4156|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4212|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32224	Seite	0		
32225	ist	0		
32226	in	0		
32227	einer	0		
32228	ganz	0		
32229	verschiedenen	0		
32230	Stimmung	0		
32231	.	0		
32232	Zu	0		
32233	schlafen	0		
32234	denkt	0		
32235	er	0	(mention_id=4157|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4213|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32236	so	0		
32237	wenig	0		
32238	,	0		
32239	daß	0		
32240	es	0		
32241	ihm	0	(mention_id=4158|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4214|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32242	nicht	0		
32243	einmal	0		
32244	einfällt	0		
32245	,	0		
32246	sich	0	(mention_id=4159|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4215|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32247	auszuziehen	0		
32248	.	0		
32249	Die	0		
32250	Abschrift	0		
32251	des	0		
32252	Dokuments	0		
32253	küßt	0		
32254	er	0	(mention_id=4160|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4216|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32255	tausendmal	0		
32256	,	0		
32257	den	0		
32258	Anfang	0		
32259	von	0		
32260	Ottiliens	0	(mention_id=4161|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=4217|references=(entity=(entity_id=7|fullname=Ottilie|gender=f)))
32261	kindlich	0		
32262	schüchterner	0		
32263	Hand	0		
32264	;	0		
32265	das	0		
32266	Ende	0		
32267	wagt	0		
32268	er	0	(mention_id=4162|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4218|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32269	kaum	0		
32270	zu	0		
32271	küssen	0		
32272	,	0		
32273	weil	0		
32274	er	0	(mention_id=4163|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4219|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32275	seine	0	(mention_id=4164|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4220|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32276	eigene	0		
32277	Hand	0		
32278	zu	0		
32279	sehen	0		
32280	glaubt	0		
32281	.	0		
32282	›	0		
32283	O	0		
32284	daß	0		
32285	es	0		
32286	ein	0		
32287	andres	0		
32288	Dokument	0		
32289	wäre	0		
32290	!	0		
32291	‹	0		
32292	sagt	0		
32293	er	0	(mention_id=4165|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4221|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32294	sich	0	(mention_id=4166|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4222|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32295	im	0		
32296	stillen	0		
32297	;	0		
32298	und	0		
32299	doch	0		
32300	ist	0		
32301	es	0		
32302	ihm	0	(mention_id=4167|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4223|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32303	auch	0		
32304	schon	0		
32305	die	0		
32306	schönste	0		
32307	Versicherung	0		
32308	,	0		
32309	daß	0		
32310	sein	0	(mention_id=4168|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4224|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32311	höchster	0		
32312	Wunsch	0		
32313	erfüllt	0		
32314	sei	0		
32315	.	0		
32316	Bleibt	0		
32317	es	0		
32318	ja	0		
32319	doch	0		
32320	in	0		
32321	seinen	0	(mention_id=4169|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4225|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32322	Händen	0		
32323	!	0		
32324	und	0		
32325	wird	0		
32326	er	0	(mention_id=4170|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4226|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32327	es	0		
32328	nicht	0		
32329	immerfort	0		
32330	an	0		
32331	sein	0	(mention_id=4171|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4227|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32332	Herz	0		
32333	drücken	0		
32334	,	0		
32335	obgleich	0		
32336	entstellt	0		
32337	durch	0		
32338	die	0		
32339	Unterschrift	0		
32340	eines	0		
32341	Dritten	0	(mention_id=4172|references=(entity=(entity_id=entity_0145|fullname=Unterschreiber des Dokuments|gender=u)))	(mention_id=4228|references=(entity=(entity_id=12|fullname=ein Dritter|gender=m|specialcase_entity=nonfact)))
32342	?	0		
32343	Der	0		
32344	abnehmende	0		
32345	Mond	0		
32346	steigt	0		
32347	über	0		
32348	den	0		
32349	Wald	0		
32350	hervor	0		
32351	.	0		
32352	Die	0		
32353	warme	0		
32354	Nacht	0		
32355	lockt	0		
32356	Eduarden	0	(mention_id=4173|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4229|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32357	ins	0		
32358	Freie	0		
32359	;	0		
32360	er	0	(mention_id=4174|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4230|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32361	schweift	0		
32362	umher	0		
32363	,	0		
32364	er	0	(mention_id=4175|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4231|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32365	ist	0		
32366	der	0		
32367	unruhigste	0	(mention_id=4176|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	
32368	und	0		
32369	der	0		
32370	glücklichste	0	(mention_id=4177|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	
32371	aller	0		
32372	Sterblichen	0	(mention_id=4178|references=(entity=(entity_id=generic_0276|fullname=Sterbliche|gender=u|specialcase_entity=generic)))	(mention_id=4232|references=(entity=(entity_id=generic_0001|fullname=Sterbliche im Allgemeinen|gender=u|specialcase_entity=generic)))
32373	.	0		
32374	Er	0	(mention_id=4179|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4233|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32375	wandelt	0		
32376	durch	0		
32377	die	0		
32378	Gärten	0		
32379	;	0		
32380	sie	0		
32381	sind	0		
32382	ihm	0	(mention_id=4180|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4234|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32383	zu	0		
32384	enge	0		
32385	;	0		
32386	er	0	(mention_id=4181|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4235|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32387	eilt	0		
32388	auf	0		
32389	das	0		
32390	Feld	0		
32391	,	0		
32392	und	0		
32393	es	0		
32394	wird	0		
32395	ihm	0	(mention_id=4182|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4236|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32396	zu	0		
32397	weit	0		
32398	.	0		
32399	Nach	0		
32400	dem	0		
32401	Schlosse	0		
32402	zieht	0		
32403	es	0		
32404	ihn	0	(mention_id=4183|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4237|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32405	zurück	0		
32406	;	0		
32407	er	0	(mention_id=4184|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4238|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32408	findet	0		
32409	sich	0	(mention_id=4185|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4239|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32410	unter	0		
32411	Ottiliens	0	(mention_id=4186|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=4240|references=(entity=(entity_id=7|fullname=Ottilie|gender=f)))
32412	Fenstern	0		
32413	.	0		
32414	Dort	0		
32415	setzt	0		
32416	er	0	(mention_id=4187|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4241|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32417	sich	0	(mention_id=4188|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4242|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32418	auf	0		
32419	eine	0		
32420	Terrassentreppe	0		
32421	.	0		
32422	›	0		
32423	Mauern	0		
32424	und	0		
32425	Riegel	0		
32426	‹	0		
32427	,	0		
32428	sagt	0		
32429	er	0	(mention_id=4189|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4243|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32430	zu	0		
32431	sich	0	(mention_id=4190|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4244|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32432	selbst	0		
32433	,	0		
32434	›	0		
32435	trennen	0		
32436	uns	0	(mention_id=4191|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=4245|references=(entity=(entity_id=2|fullname=Eduard|gender=m)),(entity=(entity_id=7|fullname=Ottilie|gender=f)))
32437	jetzt	0		
32438	,	0		
32439	aber	0		
32440	unsre	0	(mention_id=4192|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=4246|references=(entity=(entity_id=2|fullname=Eduard|gender=m)),(entity=(entity_id=7|fullname=Ottilie|gender=f)))
32441	Herzen	0		
32442	sind	0		
32443	nicht	0		
32444	getrennt	0		
32445	.	0		
32446	Stünde	0		
32447	sie	0		
32448	vor	0		
32449	mir	0	(mention_id=4193|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4247|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32450	,	0		
32451	in	0		
32452	meine	0	(mention_id=4194|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=4248|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
32453	Arme	0		
32454	würde	0		
32455	sie	0	(mention_id=4195|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	
32456	fallen	0		
32457	,	0		
