i	token	is_section_start	gold	pred
34531	Elftes	1		
34532	Kapitel	0		
34533	.	0		
34534	Der	0		
34535	Sommer	0		
34536	thronte	0		
34537	mit	0		
34538	seiner	0		
34539	strahlenden	0		
34540	Pracht	0		
34541	im	0		
34542	Lande	0		
34543	und	0		
34544	wirkte	0		
34545	mit	0		
34546	allen	0		
34547	Kräften	0		
34548	,	0		
34549	das	0		
34550	Wachsen	0		
34551	und	0		
34552	Reifen	0		
34553	zu	0		
34554	fördern	0		
34555	,	0		
34556	um	0		
34557	seinem	0		
34558	Nachfolger	0		
34559	,	0		
34560	dem	0		
34561	Herbst	0		
34562	,	0		
34563	die	0		
34564	Erzeugnisse	0		
34565	seines	0		(mention_id=5270|references=(entity=(entity_id=26|fullname=der Sommer|gender=m)))
34566	Schaffens	0		
34567	als	0		
34568	tausendfältiges	0		
34569	,	0		
34570	kostbares	0		
34571	Erbe	0		
34572	zu	0		
34573	hinterlassen	0		
34574	.	0		
34575	Dabei	0		
34576	halfen	0		
34577	ihm	0		
34578	die	0		
34579	Menschen	0	(mention_id=5216|references=(entity=(entity_id=generic_0243|fullname=generic_0048|gender=u|specialcase_entity=generic)))	(mention_id=5271|references=(entity=(entity_id=generic_0001|fullname=Menschen im Allgemeinen|gender=u|specialcase_entity=generic)))
34580	mit	0		
34581	rührigem	0		
34582	Fleiß	0		
34583	,	0		
34584	denn	0		
34585	die	0		
34586	winkenden	0		
34587	Schätze	0		
34588	sollten	0		
34589	ja	0		
34590	doch	0		
34591	zu	0		
34592	Genuß	0		
34593	und	0		
34594	Gebrauch	0		
34595	in	0		
34596	ihre	0	(mention_id=5217|references=(entity=(entity_id=generic_0244|fullname=generic_0049|gender=u|specialcase_entity=generic)))	(mention_id=5272|references=(entity=(entity_id=generic_0002|fullname=Menschen im Allgemeinen|gender=u|specialcase_entity=generic)))
34597	Hände	0		
34598	gelangen	0		
34599	und	0		
34600	ihnen	0	(mention_id=5218|references=(entity=(entity_id=generic_0245|fullname=generic_0050|gender=u|specialcase_entity=generic)))	(mention_id=5273|references=(entity=(entity_id=generic_0003|fullname=Menschen im Allgemeinen|gender=u|specialcase_entity=generic)))
34601	zum	0		
34602	Segen	0		
34603	gedeihen	0		
34604	.	0		
34605	Die	0		
34606	Pfälzer	0	(mention_id=5219|references=(entity=(entity_id=entity_0107|fullname=Pfälzer|gender=u|members=entity_0138|all_members_given=True|specialcase_entity=group)))	(mention_id=5274|references=(entity=(entity_id=36|fullname=die Pfälzer|gender=mf|specialcase_entity=group)))
34607	,	0		
34608	auch	0		
34609	die	0	(mention_id=5220|references=(entity=(entity_id=entity_0019|fullname=Wachenheimer|gender=mf|members=entity_0007,entity_0013,entity_0014,entity_0026|all_members_given=False|specialcase_entity=group)))	(mention_id=5275|references=(entity=(entity_id=36|fullname=die Pfälzer|gender=mf|specialcase_entity=group)))
34610	in	0		
34611	Wachenheim	0		
34612	,	0		
34613	sahen	0		
34614	der	0		
34615	Ernte	0		
34616	vertrauensvoll	0		
34617	entgegen	0		
34618	.	0		
34619	In	0		
34620	den	0		
34621	Weinbergen	0		
34622	schwollen	0		
34623	die	0		
34624	Trauben	0		
34625	,	0		
34626	auf	0		
34627	den	0		
34628	Feldern	0		
34629	wogten	0		
34630	die	0		
34631	Ähren	0		
34632	,	0		
34633	und	0		
34634	an	0		
34635	den	0		
34636	Bäumen	0		
34637	bogen	0		
34638	sich	0		
34639	die	0		
34640	Zweige	0		
34641	mit	0		
34642	den	0		
34643	dicht	0		
34644	hängenden	0		
34645	Früchten	0		
34646	.	0		
34647	Was	0		
34648	noch	0		
34649	an	0		
34650	Arbeit	0		
34651	getan	0		
34652	werden	0		
34653	konnte	0		
34654	und	0		
34655	mußte	0		
34656	,	0		
34657	geschah	0		
34658	Tag	0		
34659	für	0		
34660	Tag	0		
34661	,	0		
34662	und	0		
34663	nach	0		
34664	Feierabend	0		
34665	herrschte	0		
34666	Ruh'	0		
34667	und	0		
34668	Zufriedenheit	0		
34669	in	0		
34670	den	0		
34671	Häusern	0		
34672	,	0		
34673	und	0		
34674	in	0		
34675	den	0		
34676	Straußwirtschaften	0		
34677	gab	0		
34678	es	0		
34679	oft	0		
34680	ein	0		
34681	lautes	0		
34682	,	0		
34683	lustiges	0		
34684	Dischkurieren	0		
34685	und	0		
34686	ein	0		
34687	dauerhaftes	0		
34688	Trinken	0		
34689	.	0		
34690	Unter	0		
34691	diesem	0		
34692	und	0		
34693	jenem	0		
34694	Dache	0		
34695	freilich	0		
34696	schlug	0		
34697	auch	0		
34698	ein	0		
34699	Herz	0		
34700	in	0		
34701	Angst	0		
34702	und	0		
34703	Qual	0		
34704	und	0		
34705	schickte	0		
34706	Wunsch	0		
34707	und	0		
34708	Gebet	0		
34709	zum	0		
34710	Himmel	0		
34711	um	0		
34712	Stillung	0		
34713	eines	0		
34714	Leids	0		
34715	oder	0		
34716	Erfüllung	0		
34717	eines	0		
34718	heißen	0		
34719	Begehrens	0		
34720	.	0		
34721	In	0		
34722	zweien	0		
34723	der	0		
34724	reichsten	0		
34725	Bauernhöfe	0		
34726	nisteten	0		
34727	Sorgen	0		
34728	,	0		
34729	von	0		
34730	denen	0		
34731	die	0		
34732	nächsten	0		
34733	Nachbarn	0	(mention_id=5221|references=(entity=(entity_id=entity_0193|fullname=Nachbarn|gender=u|specialcase_entity=group)))	(mention_id=5276|references=(entity=(entity_id=35|fullname=die Nachbarn|gender=mf|specialcase_entity=group)))
34734	nichts	0		
34735	wußten	0		
34736	und	0		
34737	nicht	0		
34738	einmal	0		
34739	alle	0		
