i	token	is_section_start	gold	pred
182949	Drittes	1		
182950	Kapitel	0		
182951	.	0		
182952	Es	0		
182953	war	0		
182954	keine	0		
182955	Person	0		
182956	,	0		
182957	es	0		
182958	war	0		
182959	eine	0		
182960	—	0		
182961	Rede	0		
182962	,	0		
182963	die	0		
182964	jetzt	0		
182965	durch	0		
182966	Newyorks	0		
182967	Straßentumult	0		
182968	fuhr	0		
182969	,	0		
182970	als	0		
182971	sich	0	(mention_id=21760|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=21438|references=(entity=(entity_id=54|fullname=Moorfeld|gender=m)))
182972	Moorfeld	0	(mention_id=21761|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=21439|references=(entity=(entity_id=54|fullname=Moorfeld|gender=m)))
182973	in	0		
182974	seinen	0	(mention_id=21762|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=21440|references=(entity=(entity_id=54|fullname=Moorfeld|gender=m)))
182975	Wagen	0		
182976	geworfen	0		
182977	.	0		
182978	Unaufhaltsam	0		
182979	strömten	0		
182980	ihm	0	(mention_id=21763|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=21441|references=(entity=(entity_id=54|fullname=Moorfeld|gender=m)))
182981	die	0		
182982	Gedanken	0		
182983	zu	0		
182984	,	0		
182985	unter	0		
182986	deren	0		
182987	Wucht	0		
182988	Benthal	0	(mention_id=21764|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))	(mention_id=21442|references=(entity=(entity_id=7|fullname=Benthal|gender=m)))
182989	erliegen	0		
182990	mußte	0		
182991	.	0		
182992	Sein	0	(mention_id=21765|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=21443|references=(entity=(entity_id=54|fullname=Moorfeld|gender=m)))
182993	Zorn	0		
182994	loderte	0		
182995	als	0		
182996	dichterische	0		
182997	Begeisterung	0		
182998	auf	0		
182999	,	0		
183000	—	0		
183001	und	0		
183002	nie	0		
183003	hatte	0		
183004	Begeisterung	0		
183005	mit	0		
183006	solcher	0		
183007	Fruchtbarkeit	0		
183008	ihn	0	(mention_id=21766|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=21444|references=(entity=(entity_id=54|fullname=Moorfeld|gender=m)))
183009	überschüttet	0		
183010	,	0		
183011	wie	0		
183012	in	0		
