i	token	is_section_start	gold	pred
85914	Sechzehntes	1		
85915	Kapitel	0		
85916	Als	0		
85917	Mittler	0	(mention_id=11341|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=11418|references=(entity=(entity_id=8|fullname=Mittler|gender=m)))
85918	gekommen	0		
85919	war	0		
85920	,	0		
85921	sich	0	(mention_id=11342|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=11419|references=(entity=(entity_id=8|fullname=Mittler|gender=m)))
85922	mit	0		
85923	Eduarden	0	(mention_id=11343|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=11420|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
85924	über	0		
85925	die	0		
85926	Sache	0		
85927	zu	0		
85928	unterhalten	0		
85929	,	0		
85930	fand	0		
85931	er	0	(mention_id=11344|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=11421|references=(entity=(entity_id=8|fullname=Mittler|gender=m)))
85932	ihn	0	(mention_id=11345|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=11422|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
85933	allein	0		
85934	,	0		
85935	den	0		
85936	Kopf	0		
85937	in	0		
85938	die	0		
85939	rechte	0		
85940	Hand	0		
85941	gelehnt	0		
85942	,	0		
85943	den	0		
85944	Arm	0		
85945	auf	0		
85946	den	0		
85947	Tisch	0		
85948	gestemmt	0		
85949	.	0		
85950	Er	0	(mention_id=11346|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=11423|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
85951	schien	0		
85952	sehr	0		
85953	zu	0		
85954	leiden	0		
85955	.	0		
85956	»	0		
85957	Plagt	0		
85958	Ihr	0	(mention_id=11347|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=11424|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
85959	Kopfweh	0		
85960	Sie	0	(mention_id=11348|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=11425|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
85961	wieder	0		
85962	?	0		
85963	«	0		
85964	fragte	0		
85965	Mittler	0	(mention_id=11349|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=11426|references=(entity=(entity_id=8|fullname=Mittler|gender=m)))
85966	.	0		
85967	»	0		
85968	Es	0		
85969	plagt	0		
85970	mich	0	(mention_id=11350|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=11427|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
85971	,	0		
85972	«	0		
85973	versetzte	0		
85974	jener	0	(mention_id=11351|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=11428|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
85975	;	0		
85976	»	0		
85977	und	0		
85978	doch	0		
85979	kann	0		
85980	ich	0	(mention_id=11352|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=11429|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
85981	es	0		
85982	nicht	0		
85983	hassen	0		
85984	,	0		
85985	denn	0		
85986	es	0		
85987	erinnert	0		
85988	mich	0	(mention_id=11353|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=11430|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
85989	an	0		
85990	Ottilien	0	(mention_id=11354|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=11431|references=(entity=(entity_id=10|fullname=Ottilie|gender=f)))
85991	.	0		
85992	Vielleicht	0		
85993	leidet	0		
85994	auch	0		
85995	sie	0	(mention_id=11355|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=11432|references=(entity=(entity_id=10|fullname=Ottilie|gender=f)))
85996	jetzt	0		
85997	,	0		
85998	denk	0		
85999	ich	0	(mention_id=11356|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=11433|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
86000	,	0		
86001	auf	0		
86002	ihren	0	(mention_id=11357|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=11434|references=(entity=(entity_id=10|fullname=Ottilie|gender=f)))
86003	linken	0		
86004	Arm	0		
86005	gestützt	0		
86006	,	0		
86007	und	0		
86008	leidet	0		
86009	wohl	0		
86010	mehr	0		
86011	als	0		
86012	ich	0	(mention_id=11358|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=11435|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
86013	.	0		
86014	Und	0		
86015	warum	0		
86016	soll	0		
86017	ich	0	(mention_id=11359|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=11436|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
86018	es	0		
86019	nicht	0		
86020	tragen	0		
86021	wie	0		
86022	sie	0	(mention_id=11360|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=11437|references=(entity=(entity_id=10|fullname=Ottilie|gender=f)))
86023	?	0		
86024	Diese	0		
86025	Schmerzen	0		
86026	sind	0		
86027	mir	0	(mention_id=11361|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=11438|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
86028	heilsam	0		
86029	,	0		
86030	sind	0		
86031	mir	0	(mention_id=11362|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=11439|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
86032	,	0		
86033	ich	0	(mention_id=11363|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=11440|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
86034	kann	0		
86035	beinah	0		
86036	sagen	0		
86037	,	0		
86038	wünschenswert	0		
86039	;	0		
86040	denn	0		
86041	nur	0		
86042	mächtiger	0		
86043	,	0		
86044	deutlicher	0		
86045	,	0		
86046	lebhafter	0		
86047	schwebt	0		
86048	mir	0	(mention_id=11364|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=11441|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
86049	das	0		
86050	Bild	0		
86051	ihrer	0	(mention_id=11365|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=11442|references=(entity=(entity_id=10|fullname=Ottilie|gender=f)))
86052	Geduld	0		
86053	,	0		
86054	von	0		
86055	allen	0		
86056	ihren	0	(mention_id=11366|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=11443|references=(entity=(entity_id=10|fullname=Ottilie|gender=f)))
86057	übrigen	0		
86058	Vorzügen	0		
86059	begleitet	0		
86060	,	0		
86061	vor	0		
86062	der	0		
86063	Seele	0		
86064	,	0		
86065	nur	0		
86066	im	0		
86067	Leiden	0		
86068	empfinden	0		
86069	wir	0	(mention_id=11367|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=generic_1164|fullname=Menschen allgemein|gender=u|specialcase_entity=generic)))	(mention_id=11444|references=(entity=(entity_id=2|fullname=Eduard|gender=m)),(entity=(entity_id=10|fullname=Ottilie|gender=f)))
86070	recht	0		
86071	vollkommen	0		
86072	alle	0		
